19	1	pago	19	REGISTRAR_PAGO	Registro de pago sobre factura 17	2026-06-07 02:53:10.008764	\N	{"monto": 90.00, "id_pago": 19, "id_factura": 17, "metodo_pago": "tarjeta", "saldo_nuevo": 90.00, "saldo_anterior": 180.00, "estado_factura_nuevo": "pagada_parcial"}
20	1	pago	20	REGISTRAR_PAGO	Registro de pago sobre factura 18	2026-06-07 02:53:10.008764	\N	{"monto": 50.00, "id_pago": 20, "id_factura": 18, "metodo_pago": "efectivo", "saldo_nuevo": 50.00, "saldo_anterior": 100.00, "estado_factura_nuevo": "pagada_parcial"}
21	1	pago	21	REGISTRAR_PAGO	Registro de pago sobre factura 19	2026-06-07 02:53:10.008764	\N	{"monto": 125.00, "id_pago": 21, "id_factura": 19, "metodo_pago": "transferencia", "saldo_nuevo": 0.00, "saldo_anterior": 125.00, "estado_factura_nuevo": "pagada"}
22	1	pago	22	REGISTRAR_PAGO	Registro de pago sobre factura 20	2026-06-07 02:53:10.008764	\N	{"monto": 87.50, "id_pago": 22, "id_factura": 20, "metodo_pago": "cheque", "saldo_nuevo": 87.50, "saldo_anterior": 175.00, "estado_factura_nuevo": "pagada_parcial"}
23	1	pago	23	REGISTRAR_PAGO	Registro de pago sobre factura 21	2026-06-07 02:53:10.008764	\N	{"monto": 150.00, "id_pago": 23, "id_factura": 21, "metodo_pago": "tarjeta", "saldo_nuevo": 150.00, "saldo_anterior": 300.00, "estado_factura_nuevo": "pagada_parcial"}
24	1	pago	24	REGISTRAR_PAGO	Registro de pago sobre factura 22	2026-06-07 02:53:10.008764	\N	{"monto": 150.00, "id_pago": 24, "id_factura": 22, "metodo_pago": "efectivo", "saldo_nuevo": 0.00, "saldo_anterior": 150.00, "estado_factura_nuevo": "pagada"}
25	1	pago	25	REGISTRAR_PAGO	Registro de pago sobre factura 23	2026-06-07 02:53:10.008764	\N	{"monto": 125.00, "id_pago": 25, "id_factura": 23, "metodo_pago": "transferencia", "saldo_nuevo": 125.00, "saldo_anterior": 250.00, "estado_factura_nuevo": "pagada_parcial"}
26	1	pago	26	REGISTRAR_PAGO	Registro de pago sobre factura 24	2026-06-07 02:53:10.008764	\N	{"monto": 100.00, "id_pago": 26, "id_factura": 24, "metodo_pago": "cheque", "saldo_nuevo": 100.00, "saldo_anterior": 200.00, "estado_factura_nuevo": "pagada_parcial"}
27	1	pago	27	REGISTRAR_PAGO	Registro de pago sobre factura 25	2026-06-07 02:53:10.008764	\N	{"monto": 225.00, "id_pago": 27, "id_factura": 25, "metodo_pago": "tarjeta", "saldo_nuevo": 0.00, "saldo_anterior": 225.00, "estado_factura_nuevo": "pagada"}
28	1	pago	28	REGISTRAR_PAGO	Registro de pago sobre factura 26	2026-06-07 02:53:10.008764	\N	{"monto": 137.50, "id_pago": 28, "id_factura": 26, "metodo_pago": "efectivo", "saldo_nuevo": 137.50, "saldo_anterior": 275.00, "estado_factura_nuevo": "pagada_parcial"}
29	1	pago	29	REGISTRAR_PAGO	Registro de pago sobre factura 27	2026-06-07 02:53:10.008764	\N	{"monto": 90.00, "id_pago": 29, "id_factura": 27, "metodo_pago": "transferencia", "saldo_nuevo": 90.00, "saldo_anterior": 180.00, "estado_factura_nuevo": "pagada_parcial"}
30	1	pago	30	REGISTRAR_PAGO	Registro de pago sobre factura 28	2026-06-07 02:53:10.008764	\N	{"monto": 100.00, "id_pago": 30, "id_factura": 28, "metodo_pago": "cheque", "saldo_nuevo": 0.00, "saldo_anterior": 100.00, "estado_factura_nuevo": "pagada"}
31	1	pago	31	REGISTRAR_PAGO	Registro de pago sobre factura 29	2026-06-07 02:53:10.008764	\N	{"monto": 62.50, "id_pago": 31, "id_factura": 29, "metodo_pago": "tarjeta", "saldo_nuevo": 62.50, "saldo_anterior": 125.00, "estado_factura_nuevo": "pagada_parcial"}
32	1	pago	32	REGISTRAR_PAGO	Registro de pago sobre factura 30	2026-06-07 02:53:10.008764	\N	{"monto": 87.50, "id_pago": 32, "id_factura": 30, "metodo_pago": "efectivo", "saldo_nuevo": 87.50, "saldo_anterior": 175.00, "estado_factura_nuevo": "pagada_parcial"}
33	1	pago	33	REGISTRAR_PAGO	Registro de pago sobre factura 31	2026-06-07 02:53:10.008764	\N	{"monto": 300.00, "id_pago": 33, "id_factura": 31, "metodo_pago": "transferencia", "saldo_nuevo": 0.00, "saldo_anterior": 300.00, "estado_factura_nuevo": "pagada"}
34	1	pago	34	REGISTRAR_PAGO	Registro de pago sobre factura 32	2026-06-07 02:53:10.008764	\N	{"monto": 75.00, "id_pago": 34, "id_factura": 32, "metodo_pago": "cheque", "saldo_nuevo": 75.00, "saldo_anterior": 150.00, "estado_factura_nuevo": "pagada_parcial"}
35	1	pago	35	REGISTRAR_PAGO	Registro de pago sobre factura 33	2026-06-07 02:53:10.008764	\N	{"monto": 125.00, "id_pago": 35, "id_factura": 33, "metodo_pago": "tarjeta", "saldo_nuevo": 125.00, "saldo_anterior": 250.00, "estado_factura_nuevo": "pagada_parcial"}
36	1	pago	36	REGISTRAR_PAGO	Registro de pago sobre factura 34	2026-06-07 02:53:10.008764	\N	{"monto": 200.00, "id_pago": 36, "id_factura": 34, "metodo_pago": "efectivo", "saldo_nuevo": 0.00, "saldo_anterior": 200.00, "estado_factura_nuevo": "pagada"}
37	1	pago	37	REGISTRAR_PAGO	Registro de pago sobre factura 35	2026-06-07 02:53:10.008764	\N	{"monto": 112.50, "id_pago": 37, "id_factura": 35, "metodo_pago": "transferencia", "saldo_nuevo": 112.50, "saldo_anterior": 225.00, "estado_factura_nuevo": "pagada_parcial"}
38	1	pago	38	REGISTRAR_PAGO	Registro de pago sobre factura 36	2026-06-07 02:53:10.008764	\N	{"monto": 137.50, "id_pago": 38, "id_factura": 36, "metodo_pago": "cheque", "saldo_nuevo": 137.50, "saldo_anterior": 275.00, "estado_factura_nuevo": "pagada_parcial"}
39	1	pago	39	REGISTRAR_PAGO	Registro de pago sobre factura 37	2026-06-07 02:53:10.008764	\N	{"monto": 180.00, "id_pago": 39, "id_factura": 37, "metodo_pago": "tarjeta", "saldo_nuevo": 0.00, "saldo_anterior": 180.00, "estado_factura_nuevo": "pagada"}
40	1	pago	40	REGISTRAR_PAGO	Registro de pago sobre factura 38	2026-06-07 02:53:10.008764	\N	{"monto": 50.00, "id_pago": 40, "id_factura": 38, "metodo_pago": "efectivo", "saldo_nuevo": 50.00, "saldo_anterior": 100.00, "estado_factura_nuevo": "pagada_parcial"}
41	1	pago	41	REGISTRAR_PAGO	Registro de pago sobre factura 39	2026-06-07 02:53:10.008764	\N	{"monto": 62.50, "id_pago": 41, "id_factura": 39, "metodo_pago": "transferencia", "saldo_nuevo": 62.50, "saldo_anterior": 125.00, "estado_factura_nuevo": "pagada_parcial"}
42	1	pago	42	REGISTRAR_PAGO	Registro de pago sobre factura 40	2026-06-07 02:53:10.008764	\N	{"monto": 175.00, "id_pago": 42, "id_factura": 40, "metodo_pago": "cheque", "saldo_nuevo": 0.00, "saldo_anterior": 175.00, "estado_factura_nuevo": "pagada"}
43	1	pago	43	REGISTRAR_PAGO	Registro de pago sobre factura 41	2026-06-07 02:53:10.008764	\N	{"monto": 150.00, "id_pago": 43, "id_factura": 41, "metodo_pago": "tarjeta", "saldo_nuevo": 150.00, "saldo_anterior": 300.00, "estado_factura_nuevo": "pagada_parcial"}
44	1	pago	44	REGISTRAR_PAGO	Registro de pago sobre factura 42	2026-06-07 02:53:10.008764	\N	{"monto": 75.00, "id_pago": 44, "id_factura": 42, "metodo_pago": "efectivo", "saldo_nuevo": 75.00, "saldo_anterior": 150.00, "estado_factura_nuevo": "pagada_parcial"}
45	1	pago	45	REGISTRAR_PAGO	Registro de pago sobre factura 43	2026-06-07 02:53:10.008764	\N	{"monto": 250.00, "id_pago": 45, "id_factura": 43, "metodo_pago": "transferencia", "saldo_nuevo": 0.00, "saldo_anterior": 250.00, "estado_factura_nuevo": "pagada"}
46	1	pago	46	REGISTRAR_PAGO	Registro de pago sobre factura 44	2026-06-07 02:53:10.008764	\N	{"monto": 100.00, "id_pago": 46, "id_factura": 44, "metodo_pago": "cheque", "saldo_nuevo": 100.00, "saldo_anterior": 200.00, "estado_factura_nuevo": "pagada_parcial"}
47	1	pago	47	REGISTRAR_PAGO	Registro de pago sobre factura 45	2026-06-07 02:53:10.008764	\N	{"monto": 112.50, "id_pago": 47, "id_factura": 45, "metodo_pago": "tarjeta", "saldo_nuevo": 112.50, "saldo_anterior": 225.00, "estado_factura_nuevo": "pagada_parcial"}
48	1	pago	48	REGISTRAR_PAGO	Registro de pago sobre factura 46	2026-06-07 02:53:10.008764	\N	{"monto": 275.00, "id_pago": 48, "id_factura": 46, "metodo_pago": "efectivo", "saldo_nuevo": 0.00, "saldo_anterior": 275.00, "estado_factura_nuevo": "pagada"}
49	1	pago	49	REGISTRAR_PAGO	Registro de pago sobre factura 47	2026-06-07 02:53:10.008764	\N	{"monto": 90.00, "id_pago": 49, "id_factura": 47, "metodo_pago": "transferencia", "saldo_nuevo": 90.00, "saldo_anterior": 180.00, "estado_factura_nuevo": "pagada_parcial"}
50	1	pago	50	REGISTRAR_PAGO	Registro de pago sobre factura 48	2026-06-07 02:53:10.008764	\N	{"monto": 50.00, "id_pago": 50, "id_factura": 48, "metodo_pago": "cheque", "saldo_nuevo": 50.00, "saldo_anterior": 100.00, "estado_factura_nuevo": "pagada_parcial"}
51	1	pago	51	REGISTRAR_PAGO	Registro de pago sobre factura 49	2026-06-07 02:53:10.008764	\N	{"monto": 125.00, "id_pago": 51, "id_factura": 49, "metodo_pago": "tarjeta", "saldo_nuevo": 0.00, "saldo_anterior": 125.00, "estado_factura_nuevo": "pagada"}
52	1	pago	52	REGISTRAR_PAGO	Registro de pago sobre factura 50	2026-06-07 02:53:10.008764	\N	{"monto": 87.50, "id_pago": 52, "id_factura": 50, "metodo_pago": "efectivo", "saldo_nuevo": 87.50, "saldo_anterior": 175.00, "estado_factura_nuevo": "pagada_parcial"}
53	1	pago	53	REGISTRAR_PAGO	Registro de pago sobre factura 51	2026-06-07 02:53:10.008764	\N	{"monto": 150.00, "id_pago": 53, "id_factura": 51, "metodo_pago": "transferencia", "saldo_nuevo": 150.00, "saldo_anterior": 300.00, "estado_factura_nuevo": "pagada_parcial"}
54	1	pago	54	REGISTRAR_PAGO	Registro de pago sobre factura 52	2026-06-07 02:53:10.008764	\N	{"monto": 150.00, "id_pago": 54, "id_factura": 52, "metodo_pago": "cheque", "saldo_nuevo": 0.00, "saldo_anterior": 150.00, "estado_factura_nuevo": "pagada"}
55	1	pago	55	REGISTRAR_PAGO	Registro de pago sobre factura 53	2026-06-07 02:53:10.008764	\N	{"monto": 125.00, "id_pago": 55, "id_factura": 53, "metodo_pago": "tarjeta", "saldo_nuevo": 125.00, "saldo_anterior": 250.00, "estado_factura_nuevo": "pagada_parcial"}
56	1	pago	56	REGISTRAR_PAGO	Registro de pago sobre factura 54	2026-06-07 02:53:10.008764	\N	{"monto": 100.00, "id_pago": 56, "id_factura": 54, "metodo_pago": "efectivo", "saldo_nuevo": 100.00, "saldo_anterior": 200.00, "estado_factura_nuevo": "pagada_parcial"}
57	1	pago	57	REGISTRAR_PAGO	Registro de pago sobre factura 55	2026-06-07 02:53:10.008764	\N	{"monto": 225.00, "id_pago": 57, "id_factura": 55, "metodo_pago": "transferencia", "saldo_nuevo": 0.00, "saldo_anterior": 225.00, "estado_factura_nuevo": "pagada"}
58	1	pago	58	REGISTRAR_PAGO	Registro de pago sobre factura 56	2026-06-07 02:53:10.008764	\N	{"monto": 137.50, "id_pago": 58, "id_factura": 56, "metodo_pago": "cheque", "saldo_nuevo": 137.50, "saldo_anterior": 275.00, "estado_factura_nuevo": "pagada_parcial"}
59	1	pago	59	REGISTRAR_PAGO	Registro de pago sobre factura 57	2026-06-07 02:53:10.008764	\N	{"monto": 90.00, "id_pago": 59, "id_factura": 57, "metodo_pago": "tarjeta", "saldo_nuevo": 90.00, "saldo_anterior": 180.00, "estado_factura_nuevo": "pagada_parcial"}
60	1	pago	60	REGISTRAR_PAGO	Registro de pago sobre factura 58	2026-06-07 02:53:10.008764	\N	{"monto": 100.00, "id_pago": 60, "id_factura": 58, "metodo_pago": "efectivo", "saldo_nuevo": 0.00, "saldo_anterior": 100.00, "estado_factura_nuevo": "pagada"}
61	1	pago	61	REGISTRAR_PAGO	Registro de pago sobre factura 59	2026-06-07 02:53:10.008764	\N	{"monto": 62.50, "id_pago": 61, "id_factura": 59, "metodo_pago": "transferencia", "saldo_nuevo": 62.50, "saldo_anterior": 125.00, "estado_factura_nuevo": "pagada_parcial"}
62	1	pago	62	REGISTRAR_PAGO	Registro de pago sobre factura 60	2026-06-07 02:53:10.008764	\N	{"monto": 87.50, "id_pago": 62, "id_factura": 60, "metodo_pago": "cheque", "saldo_nuevo": 87.50, "saldo_anterior": 175.00, "estado_factura_nuevo": "pagada_parcial"}
63	1	pago	63	REGISTRAR_PAGO	Registro de pago sobre factura 61	2026-06-07 02:53:10.008764	\N	{"monto": 300.00, "id_pago": 63, "id_factura": 61, "metodo_pago": "tarjeta", "saldo_nuevo": 0.00, "saldo_anterior": 300.00, "estado_factura_nuevo": "pagada"}
64	1	pago	64	REGISTRAR_PAGO	Registro de pago sobre factura 62	2026-06-07 02:53:10.008764	\N	{"monto": 75.00, "id_pago": 64, "id_factura": 62, "metodo_pago": "efectivo", "saldo_nuevo": 75.00, "saldo_anterior": 150.00, "estado_factura_nuevo": "pagada_parcial"}
65	1	pago	65	REGISTRAR_PAGO	Registro de pago sobre factura 63	2026-06-07 02:53:10.008764	\N	{"monto": 125.00, "id_pago": 65, "id_factura": 63, "metodo_pago": "transferencia", "saldo_nuevo": 125.00, "saldo_anterior": 250.00, "estado_factura_nuevo": "pagada_parcial"}
66	1	pago	66	REGISTRAR_PAGO	Registro de pago sobre factura 64	2026-06-07 02:53:10.008764	\N	{"monto": 200.00, "id_pago": 66, "id_factura": 64, "metodo_pago": "cheque", "saldo_nuevo": 0.00, "saldo_anterior": 200.00, "estado_factura_nuevo": "pagada"}
67	1	pago	67	REGISTRAR_PAGO	Registro de pago sobre factura 65	2026-06-07 02:53:10.008764	\N	{"monto": 112.50, "id_pago": 67, "id_factura": 65, "metodo_pago": "tarjeta", "saldo_nuevo": 112.50, "saldo_anterior": 225.00, "estado_factura_nuevo": "pagada_parcial"}
68	1	pago	68	REGISTRAR_PAGO	Registro de pago sobre factura 66	2026-06-07 02:53:10.008764	\N	{"monto": 137.50, "id_pago": 68, "id_factura": 66, "metodo_pago": "efectivo", "saldo_nuevo": 137.50, "saldo_anterior": 275.00, "estado_factura_nuevo": "pagada_parcial"}
69	1	pago	69	REGISTRAR_PAGO	Registro de pago sobre factura 67	2026-06-07 02:53:10.008764	\N	{"monto": 180.00, "id_pago": 69, "id_factura": 67, "metodo_pago": "transferencia", "saldo_nuevo": 0.00, "saldo_anterior": 180.00, "estado_factura_nuevo": "pagada"}
70	1	pago	70	REGISTRAR_PAGO	Registro de pago sobre factura 68	2026-06-07 02:53:10.008764	\N	{"monto": 50.00, "id_pago": 70, "id_factura": 68, "metodo_pago": "cheque", "saldo_nuevo": 50.00, "saldo_anterior": 100.00, "estado_factura_nuevo": "pagada_parcial"}
71	1	pago	71	REGISTRAR_PAGO	Registro de pago sobre factura 69	2026-06-07 02:53:10.008764	\N	{"monto": 62.50, "id_pago": 71, "id_factura": 69, "metodo_pago": "tarjeta", "saldo_nuevo": 62.50, "saldo_anterior": 125.00, "estado_factura_nuevo": "pagada_parcial"}
72	1	pago	72	REGISTRAR_PAGO	Registro de pago sobre factura 70	2026-06-07 02:53:10.008764	\N	{"monto": 175.00, "id_pago": 72, "id_factura": 70, "metodo_pago": "efectivo", "saldo_nuevo": 0.00, "saldo_anterior": 175.00, "estado_factura_nuevo": "pagada"}
73	1	pago	73	REGISTRAR_PAGO	Registro de pago sobre factura 71	2026-06-07 02:53:10.008764	\N	{"monto": 150.00, "id_pago": 73, "id_factura": 71, "metodo_pago": "transferencia", "saldo_nuevo": 150.00, "saldo_anterior": 300.00, "estado_factura_nuevo": "pagada_parcial"}
74	1	pago	74	REGISTRAR_PAGO	Registro de pago sobre factura 72	2026-06-07 02:53:10.008764	\N	{"monto": 75.00, "id_pago": 74, "id_factura": 72, "metodo_pago": "cheque", "saldo_nuevo": 75.00, "saldo_anterior": 150.00, "estado_factura_nuevo": "pagada_parcial"}
75	1	pago	75	REGISTRAR_PAGO	Registro de pago sobre factura 73	2026-06-07 02:53:10.008764	\N	{"monto": 250.00, "id_pago": 75, "id_factura": 73, "metodo_pago": "tarjeta", "saldo_nuevo": 0.00, "saldo_anterior": 250.00, "estado_factura_nuevo": "pagada"}
76	1	pago	76	REGISTRAR_PAGO	Registro de pago sobre factura 74	2026-06-07 02:53:10.008764	\N	{"monto": 100.00, "id_pago": 76, "id_factura": 74, "metodo_pago": "efectivo", "saldo_nuevo": 100.00, "saldo_anterior": 200.00, "estado_factura_nuevo": "pagada_parcial"}
77	1	pago	77	REGISTRAR_PAGO	Registro de pago sobre factura 75	2026-06-07 02:53:10.008764	\N	{"monto": 112.50, "id_pago": 77, "id_factura": 75, "metodo_pago": "transferencia", "saldo_nuevo": 112.50, "saldo_anterior": 225.00, "estado_factura_nuevo": "pagada_parcial"}
78	1	pago	78	REGISTRAR_PAGO	Registro de pago sobre factura 76	2026-06-07 02:53:10.008764	\N	{"monto": 275.00, "id_pago": 78, "id_factura": 76, "metodo_pago": "cheque", "saldo_nuevo": 0.00, "saldo_anterior": 275.00, "estado_factura_nuevo": "pagada"}
79	1	pago	79	REGISTRAR_PAGO	Registro de pago sobre factura 77	2026-06-07 02:53:10.008764	\N	{"monto": 90.00, "id_pago": 79, "id_factura": 77, "metodo_pago": "tarjeta", "saldo_nuevo": 90.00, "saldo_anterior": 180.00, "estado_factura_nuevo": "pagada_parcial"}
80	1	pago	80	REGISTRAR_PAGO	Registro de pago sobre factura 78	2026-06-07 02:53:10.008764	\N	{"monto": 50.00, "id_pago": 80, "id_factura": 78, "metodo_pago": "efectivo", "saldo_nuevo": 50.00, "saldo_anterior": 100.00, "estado_factura_nuevo": "pagada_parcial"}
81	1	pago	81	REGISTRAR_PAGO	Registro de pago sobre factura 79	2026-06-07 02:53:10.008764	\N	{"monto": 125.00, "id_pago": 81, "id_factura": 79, "metodo_pago": "transferencia", "saldo_nuevo": 0.00, "saldo_anterior": 125.00, "estado_factura_nuevo": "pagada"}
82	1	pago	82	REGISTRAR_PAGO	Registro de pago sobre factura 80	2026-06-07 02:53:10.008764	\N	{"monto": 87.50, "id_pago": 82, "id_factura": 80, "metodo_pago": "cheque", "saldo_nuevo": 87.50, "saldo_anterior": 175.00, "estado_factura_nuevo": "pagada_parcial"}
83	1	pago	83	REGISTRAR_PAGO	Registro de pago sobre factura 81	2026-06-07 02:53:10.008764	\N	{"monto": 150.00, "id_pago": 83, "id_factura": 81, "metodo_pago": "tarjeta", "saldo_nuevo": 150.00, "saldo_anterior": 300.00, "estado_factura_nuevo": "pagada_parcial"}
84	1	paciente	1	UPDATE	Registro de actividad sobre pacientes generado para datos de prueba	2026-06-07 02:56:07.27094	{"origen": "generacion_datos_prueba", "estado_anterior": "valor_anterior", "registro_simulado": 1}	{"origen": "generacion_datos_prueba", "estado_nuevo": "valor_nuevo", "registro_simulado": 1}
85	1	factura	2	REGISTRAR_PAGO	Registro de actividad sobre facturación generado para datos de prueba	2026-06-07 02:56:07.27094	{"origen": "generacion_datos_prueba", "estado_anterior": "valor_anterior", "registro_simulado": 2}	{"origen": "generacion_datos_prueba", "estado_nuevo": "valor_nuevo", "registro_simulado": 2}
86	1	pago	3	CANCELAR_CITA	Registro de actividad sobre pagos generado para datos de prueba	2026-06-07 02:56:07.27094	{"origen": "generacion_datos_prueba", "estado_anterior": "valor_anterior", "registro_simulado": 3}	{"origen": "generacion_datos_prueba", "estado_nuevo": "valor_nuevo", "registro_simulado": 3}
87	1	servicio	4	INSERT	Registro de actividad sobre servicios generado para datos de prueba	2026-06-07 02:56:07.27094	{"origen": "generacion_datos_prueba", "estado_anterior": "valor_anterior", "registro_simulado": 4}	{"origen": "generacion_datos_prueba", "estado_nuevo": "valor_nuevo", "registro_simulado": 4}
88	1	cita	5	UPDATE	Registro de actividad sobre citas generado para datos de prueba	2026-06-07 02:56:07.27094	{"origen": "generacion_datos_prueba", "estado_anterior": "valor_anterior", "registro_simulado": 5}	{"origen": "generacion_datos_prueba", "estado_nuevo": "valor_nuevo", "registro_simulado": 5}
89	1	paciente	6	REGISTRAR_PAGO	Registro de actividad sobre pacientes generado para datos de prueba	2026-06-07 02:56:07.27094	{"origen": "generacion_datos_prueba", "estado_anterior": "valor_anterior", "registro_simulado": 6}	{"origen": "generacion_datos_prueba", "estado_nuevo": "valor_nuevo", "registro_simulado": 6}
90	1	factura	7	CANCELAR_CITA	Registro de actividad sobre facturación generado para datos de prueba	2026-06-07 02:56:07.27094	{"origen": "generacion_datos_prueba", "estado_anterior": "valor_anterior", "registro_simulado": 7}	{"origen": "generacion_datos_prueba", "estado_nuevo": "valor_nuevo", "registro_simulado": 7}
91	1	pago	8	INSERT	Registro de actividad sobre pagos generado para datos de prueba	2026-06-07 02:56:07.27094	{"origen": "generacion_datos_prueba", "estado_anterior": "valor_anterior", "registro_simulado": 8}	{"origen": "generacion_datos_prueba", "estado_nuevo": "valor_nuevo", "registro_simulado": 8}
92	1	servicio	9	UPDATE	Registro de actividad sobre servicios generado para datos de prueba	2026-06-07 02:56:07.27094	{"origen": "generacion_datos_prueba", "estado_anterior": "valor_anterior", "registro_simulado": 9}	{"origen": "generacion_datos_prueba", "estado_nuevo": "valor_nuevo", "registro_simulado": 9}
93	1	cita	10	REGISTRAR_PAGO	Registro de actividad sobre citas generado para datos de prueba	2026-06-07 02:56:07.27094	{"origen": "generacion_datos_prueba", "estado_anterior": "valor_anterior", "registro_simulado": 10}	{"origen": "generacion_datos_prueba", "estado_nuevo": "valor_nuevo", "registro_simulado": 10}
94	1	paciente	11	CANCELAR_CITA	Registro de actividad sobre pacientes generado para datos de prueba	2026-06-07 02:56:07.27094	{"origen": "generacion_datos_prueba", "estado_anterior": "valor_anterior", "registro_simulado": 11}	{"origen": "generacion_datos_prueba", "estado_nuevo": "valor_nuevo", "registro_simulado": 11}
